time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-01-01T13:36:27.880Z,64.7173,-148.5318,18.1,1.7,ml,,,,0.6,ak,ak0141vhrac,2019-05-20T22:45:19.658Z,"28 km WSW of Ester, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2014-01-01T13:36:20.930Z,37.3765,-122.1821667,3.76,0.36,md,7,148,0.01712,0.02,nc,nc72134206,2017-02-02T19:11:26.541Z,"2 km SSE of Ladera, California",earthquake,0.47,0.73,0.373,7,reviewed,nc,nc
2014-01-01T13:34:11.391Z,53.4624,-165.0999,25.4,2.4,ml,,,,0.28,ak,ak0141vhakz,2019-05-20T22:45:19.227Z,"86 km SSE of Akutan, Alaska",earthquake,,5.1,,,reviewed,ak,ak
2014-01-01T13:26:05.494Z,51.2908,-175.2776,20,1.8,ml,,,,0.33,ak,ak0141vfked,2019-05-20T22:45:18.761Z,"114 km SE of Adak, Alaska",earthquake,,0,,,reviewed,ak,ak
2014-01-01T13:15:55.830Z,38.7076667,-122.3721667,9.94,0.93,md,7,122,0.07838,0.06,nc,nc72134201,2017-02-02T19:11:20.286Z,"16 km NNE of Angwin, California",earthquake,0.55,2.04,0.323,8,reviewed,nc,nc
2014-01-01T13:05:25.033Z,62.098,-150.3176,60.2,2,ml,,,,0.49,ak,ak0141vb3vb,2019-05-20T22:45:18.324Z,"24 km S of Trapper Creek, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2014-01-01T13:03:18.840Z,11.0273,-86.7714,47.73,4.6,mb,,196,1.823,0.69,us,usb000m2vy,2014-03-07T00:25:54.000Z,"88 km SSW of Masachapa, Nicaragua",earthquake,,10,0.064,73,reviewed,us,us
2014-01-01T12:40:24.670Z,38.7495,-122.69,0.872,0.43,md,12,204,0.003604,0.03,nc,nc72134196,2017-02-02T19:11:14.091Z,"6 km W of Middletown, California",earthquake,0.81,0.67,0.221,2,reviewed,nc,nc
2014-01-01T12:31:38.128Z,51.8067,-178.0581,9.8,1.8,ml,,,,0.35,ak,ak0141uv9w4,2019-05-14T01:48:59.129Z,"98 km W of Adak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-01-01T12:18:32.700Z,36.0838333,-117.868,4.907,0.38,ml,6,183,0.03548,0.08,ci,ci11408658,2016-03-11T11:13:52.146Z,"8km ENE of Coso Junction, CA",earthquake,0.8,1.07,0.248,2,reviewed,ci,ci
2014-01-01T12:13:36.050Z,19.368,145.2333,214.87,4.1,mb,,117,2.703,0.52,us,usb000m2vw,2014-03-07T00:25:54.000Z,"Maug Islands region, Northern Mariana Islands",earthquake,,10.9,0.185,10,reviewed,us,us
2014-01-01T12:12:31.230Z,38.8011667,-122.815,3.03,1.25,md,46,48,0.01351,0.04,nc,nc72134191,2017-02-02T19:11:05.500Z,"8 km WSW of Cobb, California",earthquake,0.16,0.21,0.143,15,reviewed,nc,nc
2014-01-01T12:11:16.740Z,36.839,-112.409,18.72,1.79,ml,12,139,0.2455,0.18,uu,uu60050632,2018-09-12T18:12:47.120Z,"15 km SE of Fredonia, Arizona",earthquake,0.66,0.73,0.09,4,reviewed,uu,uu
2014-01-01T12:08:36.300Z,44.4451,-112.8475,6.9,1.4,Md,12,108,0.35573285,0.14,mb,mb14595454,2014-01-03T17:14:42.272Z,"29 km SW of Lima, Montana",earthquake,0.6,3.1,0.5,3,automatic,mb,mb
2014-01-01T12:01:55.730Z,36.1025,-117.8653333,4.032,0.75,ml,9,196,0.01742,0.06,ci,ci11408650,2016-03-11T07:40:55.510Z,"10km NE of Coso Junction, CA",earthquake,0.69,1.23,0.298,7,reviewed,ci,ci
2014-01-01T12:01:24.900Z,46.1491667,-122.6526667,15.17,0.43,md,13,143,0.06314,0.15,uw,uw60664346,2016-07-22T19:21:55.950Z,"19 km E of Kelso, Washington",earthquake,0.61,1.19,0.067,6,reviewed,uw,uw
2014-01-01T11:52:25.940Z,38.8255,-122.805,2.91,0.27,md,25,52,0.004505,0.06,nc,nc72134181,2017-02-02T19:10:51.000Z,"Northern California",earthquake,0.19,0.3,0.311,5,reviewed,nc,nc
2014-01-01T11:33:51.500Z,35.9395,-117.7401667,1.502,0.16,ml,10,91,0.06332,0.11,ci,ci11408642,2016-03-11T18:38:42.509Z,"15km E of Little Lake, CA",earthquake,0.54,1.01,0.093,3,reviewed,ci,ci
2014-01-01T11:31:04.000Z,38.7859993,-122.7528305,-0.165,0.87,md,8,90,0.01261,0.01,nc,nc72134176,2017-02-02T19:10:44.886Z,"4 km SSW of Cobb, California",earthquake,0.52,0.9,0.08,3,automatic,nc,nc
2014-01-01T11:24:39.050Z,-7.6919,127.9629,180.54,4.2,mb,,74,3.317,1.31,us,usb000m2vu,2014-03-07T00:25:54.000Z,"140 km NE of Lospalos, Timor Leste",earthquake,,9,0.2,7,reviewed,us,us
2014-01-01T11:24:35.910Z,33.9976667,-116.8258333,10.294,0.26,ml,12,80,0.04028,0.05,ci,ci11408634,2016-03-11T07:40:54.124Z,"9km NNE of Banning, CA",earthquake,0.46,1.57,0.132,3,reviewed,ci,ci
2014-01-01T11:18:23.020Z,1.031,126.1909,39.88,4.1,mb,,128,1.203,1.02,us,usb000m2w0,2014-03-07T00:25:54.000Z,"135 km WNW of Ternate, Indonesia",earthquake,,7.8,0.151,13,reviewed,us,us
2014-01-01T11:09:31.213Z,61.5597,-141.0807,4.4,1.4,ml,,,,0.49,ak,ak0141u5401,2019-05-20T22:45:17.918Z,"99 km E of McCarthy, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-01-01T11:08:41.610Z,-21.3022,-68.0824,121.27,4,mb,,103,1.514,1.21,us,usb000m2wd,2014-03-07T00:25:54.000Z,"154 km NE of Calama, Chile",earthquake,,10.5,0.516,2,reviewed,us,us
2014-01-01T11:08:09.850Z,-44.4548,-82.0262,10,4.6,mb,,138,9.243,0.89,us,usc000lv8w,2014-03-07T00:25:54.000Z,"West Chile Rise",earthquake,,1.9,0.087,41,reviewed,us,us
2014-01-01T10:55:27.410Z,-56.1218,-27.6253,98.43,4.4,mb,,116,5.399,1,us,usb000m2wf,2014-03-07T00:25:54.000Z,"South Sandwich Islands region",earthquake,,8.7,0.219,6,reviewed,us,us
2014-01-01T10:51:33.610Z,38.9413333,-122.9906667,8.202,1.14,md,15,91,0.08198,0.03,nc,nc72134166,2017-02-02T19:10:39.025Z,"11 km ESE of Hopland, California",earthquake,0.49,1.08,0.107,9,reviewed,nc,nc
2014-01-01T10:49:03.608Z,51.806,-178.052,9.1,1.7,ml,,,,0.13,ak,ak0141ts6wo,2019-05-14T01:48:58.359Z,"98 km W of Adak, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-01T10:44:41.699Z,62.972,-150.3543,101.6,1.4,ml,,,,0.45,ak,ak0141tr79l,2019-05-20T22:45:17.521Z,"57 km NNE of Petersville, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2014-01-01T10:44:28.000Z,53.4979,-165.1454,21,2.5,ml,,,,0.66,us,usc000lvdk,2019-05-20T22:45:17.121Z,"82 km SSE of Akutan, Alaska",earthquake,,7.5,,,reviewed,ak,ak
2014-01-01T10:44:02.038Z,38.5331,-118.4256,8.9,0,ml,5,153.54,0.12,0.1265,nn,nn00435972,2018-06-29T22:59:44.800Z,"17 km E of Hawthorne, Nevada",earthquake,,7.7,0,1,reviewed,nn,nn
2014-01-01T10:40:37.840Z,33.9403333,-116.64,13.345,0.72,ml,21,61,0.05178,0.07,ci,ci11408626,2016-03-11T05:53:56.031Z,"10km WNW of Garnet, CA",earthquake,0.32,0.63,0.122,16,reviewed,ci,ci
2014-01-01T10:30:06.850Z,44.5945,-110.7243333,4.61,1.28,ml,14,76,0.05898,0.19,uu,uu60050627,2018-09-12T18:25:30.080Z,"31 km ESE of West Yellowstone, Montana",earthquake,0.52,0.65,0.404,4,reviewed,uu,uu
2014-01-01T10:29:31.700Z,37.6355,-119.028,10.613,0.1,md,8,135,0.007207,0.1,nc,nc72135671,2017-02-02T19:10:32.756Z,"5 km WSW of Mammoth Lakes, California",earthquake,0.81,0.55,0.162,6,reviewed,nc,nc
2014-01-01T10:26:46.010Z,44.6031667,-110.7146667,7.39,1.79,md,11,75,0.05112,0.21,uu,uu60050622,2018-09-12T18:25:28.780Z,"31 km ESE of West Yellowstone, Montana",earthquake,0.73,1.07,0.405,3,reviewed,uu,uu
2014-01-01T10:21:43.897Z,40.3171,-119.7513,3.6,-0.3,ml,3,311.66,0.148,0.1216,nn,nn00432943,2018-06-29T22:59:43.318Z,"37 km ENE of Herlong, California",earthquake,,30.5,0,2,reviewed,nn,nn
2014-01-01T10:21:02.910Z,51.053,-179.688,23.6,2.6,ml,,,,1.09,us,usc000lybx,2019-05-14T01:48:57.985Z,"231 km WSW of Adak, Alaska",earthquake,,8.6,,11,reviewed,ak,ak
2014-01-01T10:10:47.900Z,4.6918,95.1453,56.46,4,mb,,174,4.148,0.63,us,usb000m2vq,2014-03-07T00:25:54.000Z,"96 km SSW of Banda Aceh, Indonesia",earthquake,,11.8,0.259,4,reviewed,us,us
2014-01-01T10:06:21.124Z,62.0312,-150.6711,1.1,1.3,ml,,,,0.51,ak,ak0141tj0gw,2019-05-20T22:45:16.653Z,"38 km E of Skwentna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-01T09:59:49.520Z,51.262,-175.278,35.9,2.9,ml,,,,0.54,us,usc000lybw,2019-05-14T01:48:57.574Z,"116 km SE of Adak, Alaska",earthquake,,10.1,,27,reviewed,ak,ak
2014-01-01T09:56:35.650Z,38.8093333,-122.7971667,3.4,1.99,md,63,23,0.001802,0.04,nc,nc72134126,2017-02-02T19:10:23.790Z,"6 km WSW of Cobb, California",earthquake,0.11,0.15,0.181,30,reviewed,nc,nc
2014-01-01T09:53:11.350Z,38.8413315,-122.8410034,2.031,0.55,md,6,116,0.005405,0.02,nc,nc72134121,2017-02-02T19:10:14.382Z,"10 km WNW of Cobb, California",earthquake,0.47,1.07,0.02,3,automatic,nc,nc
2014-01-01T09:52:23.910Z,33.8006667,-117.8335,2.402,1.36,ml,22,114,0.01523,0.09,ci,ci11408618,2016-03-11T14:52:38.690Z,"0km SSW of Orange, CA",earthquake,0.34,0.42,0.133,51,reviewed,ci,ci
2014-01-01T09:50:21.950Z,38.8250008,-122.8028336,2.374,0.73,md,11,82,0.005405,0.02,nc,nc72134116,2017-02-02T19:10:08.691Z,"6 km W of Cobb, California",earthquake,0.32,0.57,0.25,4,automatic,nc,nc
2014-01-01T09:39:53.499Z,63.3351,-149.0546,86.8,1.8,ml,,,,0.48,ak,ak0141t4pzp,2019-05-20T22:45:16.192Z,"8 km SW of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-01-01T09:36:39.458Z,51.8047,-178.0522,9.6,1.9,ml,,,,0.39,ak,ak0141t41rd,2019-05-14T01:48:56.709Z,"98 km W of Adak, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2014-01-01T09:29:59.619Z,61.8389,-151.5844,82.7,1.8,ml,,,,0.4,ak,ak0141t2lax,2019-05-20T22:45:15.736Z,"19 km SSW of Skwentna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-01-01T09:27:19.300Z,19.054,-67.7055,42,3.2,Md,9,244.8,0.83543321,0.25,pr,pr14001000,2014-03-07T00:25:54.000Z,"89 km NW of San Antonio, Puerto Rico",earthquake,2,7.6,0,4,reviewed,pr,pr
2014-01-01T09:26:44.360Z,62.6902,-150.3674,70.1,1.5,ml,,,,0.48,ak,ak0141t1wz8,2019-05-20T22:45:15.325Z,"29 km NE of Petersville, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2014-01-01T09:26:02.680Z,36.13,-118.0621667,-0.653,0.49,ml,9,255,0.1683,0.04,ci,ci11408610,2016-03-11T04:02:55.998Z,"14km NW of Coso Junction, CA",earthquake,0.77,0.7,0.197,3,reviewed,ci,ci
2014-01-01T09:20:26.976Z,40.0981,-119.6578,13.8,-0.7,ml,3,139.58,0.092,0.0006,nn,nn00432942,2018-06-29T22:59:43.241Z,"17 km NNW of Sutcliffe, Nevada",earthquake,,11.7,0.39,3,reviewed,nn,nn
2014-01-01T09:17:21.120Z,54.499,-162.287,39,2.6,ml,,,,0.59,us,usc000lybb,2019-05-20T22:45:14.856Z,"62 km S of King Cove, Alaska",earthquake,,10.1,,14,reviewed,ak,ak
2014-01-01T09:06:21.460Z,41.7976667,-112.7375,4.04,2.11,ml,24,146,0.03331,0.2,uu,uu60050607,2018-09-12T18:12:45.530Z,"18 km S of Snowville, Utah",earthquake,0.54,0.88,0.093,6,reviewed,uu,uu
2014-01-01T09:06:12.530Z,38.8173332,-122.8273315,2.151,0.9,md,18,58,0.008108,0.03,nc,nc72134111,2017-02-02T19:10:02.917Z,"",earthquake,0.28,0.4,0.1,5,automatic,nc,nc
2014-01-01T09:03:54.500Z,51.476,-178.148,10.8,2.5,ml,,,,0.47,us,usc000lvde,2019-05-20T22:45:14.396Z,"113 km WSW of Adak, Alaska",earthquake,,7.5,,,reviewed,ak,ak
2014-01-01T08:50:12.793Z,38.0906,-118.8525,12.8,1.1,ml,7,118.37,0.317,0.1025,nn,nn00557599,2018-06-29T22:59:45.444Z,"26 km ENE of Mono City, California",earthquake,,14.7,0.64,4,reviewed,nn,nn
2014-01-01T08:48:48.760Z,38.8253333,-122.7978333,1.62,1.3,md,43,33,0.00991,0.03,nc,nc72134106,2017-02-02T19:09:55.810Z,"6 km W of Cobb, California",earthquake,0.11,0.18,0.207,13,reviewed,nc,nc
2014-01-01T08:44:33.540Z,38.8271667,-122.8031667,2.06,0.23,md,5,167,0.006306,0.01,nc,nc72134101,2017-02-02T19:09:47.822Z,"6 km W of Cobb, California",earthquake,0.98,1.34,,1,reviewed,nc,nc
2014-01-01T08:38:17.530Z,38.6713333,-122.3998333,6.748,1.85,md,33,70,0.03604,0.11,nc,nc72134096,2017-02-02T19:09:40.920Z,"11 km NNE of Angwin, California",earthquake,0.2,0.41,0.188,29,reviewed,nc,nc
2014-01-01T08:35:30.890Z,38.8246667,-122.798,1.72,1.58,md,52,33,0.00991,0.04,nc,nc72134091,2017-02-02T19:09:27.350Z,"6 km W of Cobb, California",earthquake,0.1,0.16,0.157,21,reviewed,nc,nc
2014-01-01T08:34:53.750Z,33.9708333,-116.8005,13.437,1.11,ml,38,45,0.06444,0.1,ci,ci11408602,2016-03-12T00:25:06.623Z,"6km NNW of Cabazon, CA",earthquake,0.26,0.8,0.166,46,reviewed,ci,ci
2014-01-01T08:34:16.334Z,39.6388,-119.8596,7.2,0.5,ml,8,88.38,0.067,0.0998,nn,nn00432831,2018-06-29T22:59:44.406Z,"1 km WNW of Lemmon Valley, Nevada",earthquake,,1.8,0.29,5,reviewed,nn,nn
2014-01-01T08:32:47.630Z,33.7155,-116.7256667,19.052,0.49,ml,16,175,0.01051,0.11,ci,ci11408594,2016-03-11T07:40:52.780Z,"3km SSW of Idyllwild, CA",earthquake,0.67,0.57,0.207,9,reviewed,ci,ci
2014-01-01T08:22:50.340Z,37.6016667,-119.0028333,1.729,0.12,md,8,257,0.01171,0.05,nc,nc72134086,2017-02-02T19:09:18.575Z,"5 km SSW of Mammoth Lakes, California",earthquake,0.73,0.28,0.177,6,reviewed,nc,nc
2014-01-01T07:58:48.970Z,38.8294983,-122.8168335,4.152,0.56,md,7,285,0.008108,0.02,nc,nc72134081,2017-02-02T19:09:13.147Z,"8 km W of Cobb, California",earthquake,3,5.4,,1,automatic,nc,nc
2014-01-01T07:54:21.267Z,39.1677,-119.6272,5.7,0.7,ml,14,102.28,0.073,0.1351,nn,nn00432828,2018-06-29T22:59:42.519Z,"8 km SSW of Dayton, Nevada",earthquake,,2,0.26,8,reviewed,nn,nn
2014-01-01T07:53:56.380Z,-18.4394,-177.919,582.05,4.6,mb,,84,3.893,0.94,us,usc000lv7u,2014-03-07T00:25:54.000Z,"295 km E of Levuka, Fiji",earthquake,,3.1,0.08,49,reviewed,us,us
2014-01-01T07:52:18.550Z,33.3261667,-116.377,9.433,0.39,ml,11,126,0.008274,0.05,ci,ci11408586,2016-03-12T06:00:09.677Z,"8km N of Borrego Springs, CA",earthquake,0.88,1.56,0.26,8,reviewed,ci,ci
2014-01-01T07:46:16.480Z,38.8378334,-122.8098297,1.526,0.07,md,6,111,0.01441,0.01,nc,nc72134076,2017-02-02T19:09:07.517Z,"7 km WNW of Cobb, California",earthquake,0.87,1.3,,1,automatic,nc,nc
2014-01-01T07:44:16.370Z,38.8143349,-122.8201675,2.62,0.18,md,8,141,0.01171,0.02,nc,nc72134071,2017-02-02T19:09:00.567Z,"8 km W of Cobb, California",earthquake,0.76,0.97,0.12,2,automatic,nc,nc
2014-01-01T07:30:01.920Z,33.6318333,-116.719,16.673,0.47,ml,20,87,0.0528,0.05,ci,ci11408578,2016-03-11T14:52:36.859Z,"10km NNW of Anza, CA",earthquake,0.55,0.8,0.163,12,reviewed,ci,ci
2014-01-01T07:29:43.900Z,38.8404999,-122.8121643,0.589,0.9,md,15,70,0.01622,0.03,nc,nc72134066,2017-02-02T19:08:54.866Z,"8 km WNW of Cobb, California",earthquake,0.22,0.59,0.08,5,automatic,nc,nc
2014-01-01T07:18:28.641Z,51.796,-178.0487,8.5,1.8,ml,,,,0.25,ak,ak0141rtats,2019-05-14T01:48:55.043Z,"97 km W of Adak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-01-01T07:05:26.722Z,39.3978,-120.1771,10.9,-0.8,ml,4,113.51,0.097,0.0737,nn,nn00432940,2018-06-29T22:59:43.162Z,"7 km N of Truckee, California",earthquake,,9.4,0,1,reviewed,nn,nn
2014-01-01T07:04:25.910Z,39.697,-123.4368333,8.196,1.2,md,7,128,0.05856,0.14,nc,nc72134051,2017-02-02T19:08:48.353Z,"4 km ENE of Laytonville, California",earthquake,0.59,1.34,0.099,6,reviewed,nc,nc
2014-01-01T07:04:04.190Z,41.9117,137.5205,285.08,4.9,mb,,52,4.204,0.92,us,usc000lv7r,2014-03-07T00:25:54.000Z,"259 km W of Kamiiso, Japan",earthquake,,4.9,0.031,346,reviewed,us,us
2014-01-01T06:59:37.970Z,36.6035,-121.2178333,1.232,0.76,md,12,190,0.07027,0.12,nc,nc72134046,2017-02-02T19:08:42.905Z,"22 km NNE of Soledad, California",earthquake,0.66,1.92,0.202,11,reviewed,nc,nc
2014-01-01T06:59:19.450Z,38.8233333,-122.7916667,3.08,0.31,md,25,52,0.01351,0.04,nc,nc72134041,2017-02-02T19:08:37.496Z,"5 km W of Cobb, California",earthquake,0.16,0.22,0.093,4,reviewed,nc,nc
2014-01-01T06:48:12.070Z,38.8263321,-122.8028336,2.025,0.55,md,7,134,0.01892,0.01,nc,nc72134036,2017-02-02T19:08:31.761Z,"6 km W of Cobb, California",earthquake,0.69,1.29,,1,automatic,nc,nc
2014-01-01T06:30:13.580Z,33.3561667,-116.7185,15.424,0.72,ml,26,57,0.1207,0.15,ci,ci11408562,2016-03-11T11:13:50.185Z,"11km NW of Warner Springs, CA",earthquake,0.31,0.79,0.266,18,reviewed,ci,ci
2014-01-01T06:24:26.830Z,38.0311667,-122.3795,8.194,0.73,md,20,82,0.08018,0.09,nc,nc72134031,2017-02-02T19:08:26.350Z,"5 km NW of Montalvin, California",earthquake,0.32,0.75,0.138,14,reviewed,nc,nc
2014-01-01T06:21:27.480Z,38.7901649,-122.7624969,1.484,0.52,md,7,107,0.01982,0.01,nc,nc72134026,2017-02-02T19:08:20.106Z,"4 km SW of Cobb, California",earthquake,0.63,2.09,0.04,2,automatic,nc,nc
2014-01-01T06:19:13.542Z,39.4263,-120.2914,7.4,-0.8,ml,3,203.82,0.008,0.0229,nn,nn00432939,2018-06-29T22:59:43.078Z,"13 km NNE of Soda Springs, California",earthquake,,6.2,0,1,reviewed,nn,nn
2014-01-01T06:17:15.340Z,-44.617,37.4119,14.74,4.3,mb,,129,17.795,0.42,us,usb000m2vm,2014-03-07T00:25:54.000Z,"Prince Edward Islands region",earthquake,,5.5,0.2,7,reviewed,us,us
2014-01-01T06:08:33.500Z,28.58,54.314,18.3,4,mb,,,,1.41,us,usc000lv7j,2014-03-07T00:25:54.000Z,"29 km SW of D?r?b, Iran",earthquake,,4.4,0.098,31,reviewed,teh,us
2014-01-01T06:08:08.800Z,34.0183333,-116.8913333,8.821,0.79,ml,28,64,0.05093,0.1,ci,ci11408554,2016-03-11T11:13:48.953Z,"10km N of Banning, CA",earthquake,0.23,0.57,0.153,13,reviewed,ci,ci
2014-01-01T05:59:12.950Z,33.386,-116.4015,12.588,1.36,ml,52,55,0.06574,0.18,ci,ci11408546,2016-03-11T20:40:42.257Z,"15km N of Borrego Springs, CA",earthquake,0.24,0.43,0.157,54,reviewed,ci,ci
2014-01-01T05:57:50.070Z,38.8193321,-122.8031693,0.199,0.9,md,20,64,0.006306,0.03,nc,nc72134021,2017-02-02T19:08:14.423Z,"6 km W of Cobb, California",earthquake,0.15,0.43,0.11,4,automatic,nc,nc
2014-01-01T05:55:53.800Z,38.8676667,-122.975,4.534,1.12,md,22,66,0.03153,0.05,nc,nc72134016,2017-02-02T19:08:08.526Z,"7 km NNE of Cloverdale, California",earthquake,0.22,0.52,0.165,8,reviewed,nc,nc
2014-01-01T05:55:29.320Z,36.1335,-118.0681667,-0.563,1.05,ml,16,82,0.1734,0.13,ci,ci11408538,2016-03-11T09:29:46.549Z,"15km NW of Coso Junction, CA",earthquake,0.3,0.66,0.108,6,reviewed,ci,ci
2014-01-01T05:53:23.870Z,33.964,-116.676,18.445,0.89,ml,32,64,0.0779,0.09,ci,ci11408530,2016-03-11T11:13:47.589Z,"12km ENE of Cabazon, CA",earthquake,0.31,0.74,0.184,24,reviewed,ci,ci
2014-01-01T05:48:53.370Z,-28.4669,-71.3698,51.28,4.5,mb,,152,1.771,0.64,us,usc000lv8x,2014-03-07T00:25:54.000Z,"60 km WNW of Vallenar, Chile",earthquake,,8,0.204,7,reviewed,us,us
2014-01-01T05:48:50.207Z,39.4279,-120.2838,7.9,-0.9,ml,3,236.32,0.009,0.0051,nn,nn00432937,2018-06-29T22:59:42.998Z,"14 km NW of Truckee, California",earthquake,,9.6,0,1,reviewed,nn,nn
2014-01-01T05:47:23.490Z,39.0091667,-111.4801667,12.98,1.47,md,10,80,0.233,0.1,uu,uu60050602,2018-09-12T18:12:44.180Z,"22 km WNW of Emery, Utah",earthquake,0.42,1.55,0.206,7,reviewed,uu,uu
2014-01-01T05:25:12.520Z,34.3655,-116.9013333,2.42,1.25,ml,40,118,0.1042,0.17,ci,ci11408522,2016-03-12T04:08:23.392Z,"11km SE of Lucerne Valley, CA",earthquake,0.26,0.73,0.123,36,reviewed,ci,ci
2014-01-01T05:24:29.800Z,33.7103333,-116.8288333,15.451,0.64,ml,18,161,0.08167,0.07,ci,ci11408514,2016-03-11T02:14:05.281Z,"7km SE of Valle Vista, CA",earthquake,0.36,0.47,0.24,15,reviewed,ci,ci
2014-01-01T05:23:54.171Z,39.4344,-120.2826,6.5,-0.4,ml,6,90.32,0.008,0.1014,nn,nn00432933,2018-06-29T22:59:42.911Z,"14 km NW of Truckee, California",earthquake,,2.8,0,1,reviewed,nn,nn
2014-01-01T05:20:10.990Z,36.044,-120.6238333,-0.738,0.37,md,11,132,0.03333,0.06,nc,nc71076849,2017-02-02T19:08:02.583Z,"Central California",earthquake,0.23,0.77,0.065,5,reviewed,nc,nc
2014-01-01T05:19:53.660Z,36.0626667,-120.6651667,3.744,0.66,md,18,147,0.05586,0.11,nc,nc72134011,2017-02-02T19:07:56.218Z,"22 km ENE of San Ardo, California",earthquake,0.61,1.41,0.157,8,reviewed,nc,nc
2014-01-01T05:17:57.800Z,36.7333,-116.2934,7.3,-0.1,ml,5,261.56,0.065,0.0675,nn,nn00433108,2018-06-29T22:59:43.874Z,"California-Nevada border region",earthquake,,3.1,0.04,2,reviewed,nn,nn
2014-01-01T05:15:14.040Z,36.1303333,-118.0658333,4.017,0.59,ml,8,160,0.1713,0.15,ci,ci11408506,2016-03-11T13:01:13.876Z,"14km NW of Coso Junction, CA",earthquake,0.88,31.61,0.139,5,reviewed,ci,ci
2014-01-01T05:13:18.512Z,62.9578,-150.2372,91.7,2.3,ml,,,,0.49,ak,ak0141qlc97,2019-05-20T22:45:13.998Z,"57 km N of Chase, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-01-01T05:10:09.000Z,33.7053333,-116.8355,15.931,1.23,ml,41,43,0.07583,0.15,ci,ci11408498,2016-03-12T04:08:21.938Z,"7km SE of Valle Vista, CA",earthquake,0.25,0.44,0.173,38,reviewed,ci,ci
2014-01-01T05:07:14.160Z,38.81,-122.7395,2.26,1.34,md,47,50,0.00991,0.06,nc,nc72134006,2017-02-02T19:07:48.530Z,"1 km SW of Cobb, California",earthquake,0.14,0.21,0.155,17,reviewed,nc,nc
2014-01-01T04:56:54.678Z,36.8932,-116.7354,0,-0.5,ml,8,101.6,0.086,0.1524,nn,nn00433106,2018-06-29T22:59:43.778Z,"2 km SE of Beatty, Nevada",earthquake,,0,0.39,3,reviewed,nn,nn
2014-01-01T04:46:28.090Z,-44.6449,-15.456,10.06,4.7,mb,,87,16.671,0.76,us,usc000lv78,2014-03-07T00:25:54.000Z,"southern Mid-Atlantic Ridge",earthquake,,2.6,0.142,18,reviewed,us,us
2014-01-01T04:19:56.180Z,42.1301667,-112.529,6.75,2.92,ml,31,122,0.01891,0.14,uu,uu60050592,2018-09-12T18:12:42.440Z,"23 km NE of Snowville, Utah",earthquake,0.47,0.3,0.147,11,reviewed,uu,uu
2014-01-01T04:18:59.080Z,40.2976667,-123.622,29.404,2.12,md,30,32,0.1162,0.09,nc,nc72133976,2017-02-02T19:07:36.820Z,"13 km N of Alderpoint, California",earthquake,0.29,0.64,0.157,29,reviewed,nc,nc
2014-01-01T04:18:10.770Z,33.0833,139.4782,15.72,4.1,mb,,87,0.283,0.69,us,usb000m2vh,2014-03-07T00:25:54.000Z,"183 km SSE of Shimoda, Japan",earthquake,,2.2,0.301,5,reviewed,us,us
2014-01-01T04:18:06.610Z,3.4262,126.7562,63.39,4.1,mb,,147,2.706,0.97,us,usb000m2vg,2014-03-07T00:25:53.000Z,"233 km NW of Tobelo, Indonesia",earthquake,,11.5,0.139,16,reviewed,us,us
2014-01-01T04:16:40.700Z,38.824501,-122.8069992,2.409,0.89,md,15,85,0.002703,0.02,nc,nc72133971,2017-02-02T19:07:28.314Z,"7 km W of Cobb, California",earthquake,0.3,0.45,0.1,5,automatic,nc,nc
2014-01-01T04:12:43.750Z,47.5521667,-122.376,25.838,1.03,md,10,111,0.2789,0.16,uw,uw60664316,2016-07-22T19:21:55.680Z,"4 km NNW of White Center, Washington",earthquake,0.59,1.67,0.1,6,reviewed,uw,uw
2014-01-01T04:05:45.310Z,33.3461667,-116.3398333,14.343,0.82,ml,27,123,0.02997,0.17,ci,ci11408490,2016-03-11T14:52:35.483Z,"11km NNE of Borrego Springs, CA",earthquake,0.38,0.46,0.145,17,reviewed,ci,ci
2014-01-01T04:04:59.624Z,60.9743,-150.8519,8.3,1.4,ml,,,,0.64,ak,ak0141py2dm,2019-05-20T22:45:13.556Z,"10 km WNW of Point Possession, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-01T03:55:56.360Z,37.258,-122.1718333,9.018,0.36,md,12,113,0.03514,0.1,nc,nc72133966,2017-02-02T19:07:22.867Z,"11 km SE of La Honda, California",earthquake,0.54,0.92,0.063,9,reviewed,nc,nc
